CD_MUN,NM_MUN,SIGLA_UF,hi_max_c,hi_mean_c,month,precip_sum_mm,rh_mean_pct,tmax_c,tmean_c,tmin_c,year,ym,LOCATION
5104609,Itiquira,MT,35.71998207,26.21318595,3,1796.801536,80.53937464,32.06025442,25.50865272,20.51549242,2002,2002-03,PLANÍCIE
5100607,Alto Taquari,MT,32.58673189,22.89284894,3,1556.290983,80.71855238,30.5399915,23.55403061,18.49611003,2002,2002-03,PLANALTO
5100300,Alto Araguaia,MT,34.74220803,24.32189445,3,1763.266476,81.22229692,31.80407548,24.53483309,19.56804222,2002,2002-03,PLANALTO
5100409,Alto Garças,MT,33.44458669,23.38926464,3,1793.633208,82.21095004,30.47731538,23.92298268,19.16005513,2002,2002-03,PLANALTO
5108105,Tesouro,MT,,,3,,,,,,2002,2002-03,PLANALTO
5106372,Pedra Preta,MT,35.60044747,25.66838107,3,1656.467026,80.69280407,32.00456047,25.31075612,20.40076511,2002,2002-03,PLANALTO
5107297,São José do Povo,MT,37.04157073,27.44823625,3,1391.528137,78.5703001,33.34626542,26.36006329,21.30087009,2002,2002-03,PLANALTO
5104203,Guiratinga,MT,35.48453321,25.33694148,3,1686.751592,80.9682084,31.81760052,25.10379383,20.15638598,2002,2002-03,PLANALTO
5107008,Poxoréu,MT,35.98121388,26.02985729,3,1637.435809,79.81988861,32.61082167,25.56796184,20.35945196,2002,2002-03,PLANALTO
5107040,Primavera do Leste,MT,34.41447385,24.67096366,3,1668.395313,80.09597738,31.34111639,24.7907322,19.43804291,2002,2002-03,PLANALTO
5107404,São Pedro da Cipa,MT,36.11451258,26.50679126,3,1315.670313,79.61471882,32.91183758,25.85323556,20.79943438,2002,2002-03,PLANALTO
5104807,Jaciara,MT,34.68181802,25.66368205,3,1926.313131,80.23234941,31.76340307,25.23745688,20.40711385,2002,2002-03,PLANALTO
5105200,Juscimeira,MT,36.38893668,26.84158146,3,1600.996283,79.67527112,32.98757772,25.97434273,21.06135644,2002,2002-03,PLANALTO
5103601,Dom Aquino,MT,35.08717314,25.66791735,3,1257.389431,79.97984382,31.99418773,25.34851695,20.17643197,2002,2002-03,PLANALTO
5008008,Terenos,MS,35.7209024,28.39194483,4,106.5537179,62.85699568,34.63400302,27.43607834,21.2483663,2002,2002-04,PLANALTO
5003488,Dois Irmãos do Buriti,MS,36.60369225,28.44714661,4,172.13876,64.29002463,34.89520315,27.43317366,20.96842509,2002,2002-04,PLANALTO
5003108,Corguinho,MS,35.84958451,27.69529709,4,138.5480279,67.73897689,34.41277942,26.84683845,20.83372649,2002,2002-04,PLANALTO
5007307,Rio Negro,MS,36.15270147,27.54221971,4,148.3588349,68.76511547,34.05973227,26.71174263,20.62982322,2002,2002-04,PLANALTO
5007695,São Gabriel do Oeste,MS,33.70499286,26.99239435,4,85.33748145,64.77892278,33.18096846,26.36094327,20.60000768,2002,2002-04,PLANALTO
5001508,Bandeirantes,MS,33.792545,26.92929672,4,78.72804292,64.50596653,33.29264393,26.30534854,20.25581666,2002,2002-04,PLANALTO
5007901,Sidrolândia,MS,35.03200096,27.9963146,4,103.6194852,60.35551187,34.27996378,27.26515461,20.58765067,2002,2002-04,PLANALTO
5007109,Ribas do Rio Pardo,MS,,,4,,,,,,2002,2002-04,PLANALTO
5002605,Camapuã,MS,34.16644177,27.49102848,4,35.7029712,60.80373694,33.99181029,26.8637071,20.42753174,2002,2002-04,PLANALTO
5004908,Jaraguari,MS,33.83518885,27.3439942,4,67.23291552,61.97003829,33.64776231,26.64318579,20.8194259,2002,2002-04,PLANALTO
5007505,Rochedo,MS,35.58435639,28.14717986,4,69.2241867,62.84207666,34.57287489,27.29272991,21.01151766,2002,2002-04,PLANALTO
5002704,Campo Grande,MS,34.48409553,27.72284102,4,95.11826997,62.17451012,33.91210161,26.93614888,20.94819074,2002,2002-04,PLANALTO
5007406,Rio Verde de Mato Grosso,MS,36.94700956,28.43545729,4,163.0937981,69.31314373,34.09393302,27.14154697,21.2036621,2002,2002-04,PLANÍCIE
5007935,Sonora,MS,34.4447852,26.86758276,4,164.0852991,68.82004722,32.86115444,26.05305007,19.67665364,2002,2002-04,PLANÍCIE
5003306,Coxim,MS,36.80972411,28.57847815,4,129.2362827,67.64770184,34.47788099,27.34549439,21.14372679,2002,2002-04,PLANÍCIE
5003256,Costa Rica,MS,31.67207616,25.65832191,4,51.50840738,62.779312,31.47588007,25.0652403,18.52683631,2002,2002-04,PLANALTO
5003900,Figueirão,MS,34.66846518,27.62883163,4,39.77224165,61.87809417,33.96494854,26.91697193,20.29198978,2002,2002-04,PLANALTO
5006408,Pedro Gomes,MS,35.614299,27.70591725,4,110.5475778,67.14729072,33.83949537,26.82147847,20.07076633,2002,2002-04,PLANALTO
5000252,Alcinópolis,MS,34.60049938,27.32885603,4,46.42860352,63.16699612,33.8080173,26.67111782,19.4806284,2002,2002-04,PLANALTO
5005400,Maracaju,MS,34.18335814,27.14632728,4,186.6754472,62.58145075,33.34938784,26.46358694,19.77445221,2002,2002-04,PLANALTO
5006606,Ponta Porã,MS,33.68414941,26.07385137,4,247.6635411,65.66810824,32.27868219,25.56603232,18.15363798,2002,2002-04,PLANALTO
5000906,Antônio João,MS,34.89843765,26.64996908,4,293.304616,66.48914886,33.21990201,26.10124748,18.02062975,2002,2002-04,PLANALTO
5003207,Corumbá,MS,39.24872765,29.88551986,4,350.3995174,71.75723432,34.83431693,27.78195513,21.29371499,2002,2002-04,PLANÍCIE
5005202,Ladário,MS,37.63549947,28.87765523,4,223.4798195,72.26093205,34.19484723,27.20913885,20.35396978,2002,2002-04,PLANÍCIE
5006903,Porto Murtinho,MS,38.3679649,28.46477542,4,375.2778752,69.3131016,34.67342217,27.12321138,19.47119196,2002,2002-04,PLANÍCIE
5002803,Caracol,MS,37.34705176,27.61282238,4,465.7996375,69.35452293,34.16292427,26.62328219,18.40107543,2002,2002-04,PLANALTO
5002209,Bonito,MS,35.75181488,27.09494321,4,345.7373342,70.71748369,33.04082478,26.23268961,19.29462336,2002,2002-04,PLANALTO
5005806,Nioaque,MS,36.35886775,28.44078111,4,200.5543452,63.98655939,34.7213191,27.41446429,20.30540532,2002,2002-04,PLANALTO
5005004,Jardim,MS,36.07868866,27.24709897,4,282.3377175,67.39392102,33.45579324,26.47914637,18.84000347,2002,2002-04,PLANALTO
5004106,Guia Lopes da Laguna,MS,36.05330233,27.78532415,4,226.0709288,63.52031247,34.18348251,27.01403078,19.1949932,2002,2002-04,PLANALTO
5002100,Bela Vista,MS,36.6352855,27.57042754,4,305.1398764,67.22770875,33.92530254,26.70633611,18.60676676,2002,2002-04,PLANALTO
5001102,Aquidauana,MS,38.71250932,29.72305694,4,223.194557,68.28969307,35.18828217,27.96062522,21.52762686,2002,2002-04,PLANÍCIE
5005608,Miranda,MS,38.3737271,28.8427523,4,202.7223117,72.06479085,34.52523548,27.26039329,20.51859679,2002,2002-04,PLANÍCIE
5000708,Anastácio,MS,37.0163665,28.91604342,4,229.5941203,64.83783219,34.93527493,27.67396324,21.09368798,2002,2002-04,PLANALTO
5002159,Bodoquena,MS,36.64357398,27.42018646,4,275.2131569,72.97117246,33.7107748,26.41538329,19.69383163,2002,2002-04,PLANÍCIE
5106505,Poconé,MT,39.02410055,29.69776978,4,681.9114933,76.36831883,34.17025683,27.4476832,21.91426129,2002,2002-04,PLANÍCIE
5106109,Nossa Senhora do Livramento,MT,37.39192122,28.71983402,4,531.7411423,73.59630546,33.43908563,27.12418663,21.87868692,2002,2002-04,PLANÍCIE
5101605,Barão de Melgaço,MT,39.45409084,29.72126748,4,412.6748165,74.64958299,34.34449313,27.57369664,22.17322066,2002,2002-04,PLANÍCIE
5103403,Cuiabá,MT,36.13757698,27.46799227,4,527.2680231,73.88891263,33.48396549,26.41769116,20.49107011,2002,2002-04,PLANALTO
5107800,Santo Antônio de Leverger,MT,37.88728939,28.87383841,4,330.4824275,72.2123364,34.36410994,27.28714069,21.46146733,2002,2002-04,PLANÍCIE
5108402,Várzea Grande,MT,37.2645571,28.8633978,4,453.9896322,72.17890255,33.7183581,27.29351672,21.63207045,2002,2002-04,PLANALTO
5103007,Chapada dos Guimarães,MT,34.44890916,26.41375965,4,366.289624,73.1187396,32.95857439,25.80853659,19.85764102,2002,2002-04,PLANALTO
5104906,Jangada,MT,36.67795205,28.78851153,4,419.2426219,71.07363096,33.28416603,27.31071084,22.07835758,2002,2002-04,PLANALTO
5105903,Nobres,MT,35.28741463,26.62038118,4,516.514919,75.2739546,32.90373454,25.90189624,19.51447175,2002,2002-04,PLANALTO
5107701,Rosário Oeste,MT,35.85212916,27.45032144,4,408.0979195,73.84944186,32.99420313,26.41429686,20.26221134,2002,2002-04,PLANALTO
5106455,Planalto da Serra,MT,33.6670482,25.59364363,4,231.835874,73.90282245,32.1273752,25.20062493,18.69293899,2002,2002-04,PLANALTO
5102678,Campo Verde,MT,31.71671617,24.39533609,4,444.8755066,74.28773173,30.68680937,24.28947072,18.86515348,2002,2002-04,PLANALTO
5106208,Nova Brasilândia,MT,34.18272808,25.99990416,4,257.6258034,72.84611039,32.49335403,25.50142714,19.15293634,2002,2002-04,PLANALTO
5100102,Acorizal,MT,36.64980408,28.32643647,4,470.6011631,72.83977366,33.22812966,26.95253047,20.5519534,2002,2002-04,PLANALTO
5106851,Porto Estrela,MT,37.51491189,27.57217732,4,849.06281,79.18598674,32.67864932,26.31822096,20.84233826,2002,2002-04,PLANALTO
5101704,Barra do Bugres,MT,37.3147551,27.40687103,4,681.4567896,78.65924539,32.74676232,26.25913161,19.97528484,2002,2002-04,PLANALTO
5107958,Tangará da Serra,MT,34.83854745,25.08116245,4,657.7405208,79.67801131,31.18151392,24.87669211,18.32449798,2002,2002-04,PLANALTO
5103452,Denise,MT,37.18157156,28.25169301,4,748.9086105,76.30946789,33.11864132,26.80352938,20.42437654,2002,2002-04,PLANALTO
5102637,Campo Novo do Parecis,MT,32.95531411,23.90098999,4,508.3507061,79.32245237,30.07874761,24.13610787,18.62908408,2002,2002-04,PLANALTO
5106232,Nova Olímpia,MT,38.30747291,27.9658815,4,792.8532781,78.46993814,33.17623059,26.59842168,19.89179664,2002,2002-04,PLANALTO
5106000,Nortelândia,MT,35.16710853,26.45561172,4,636.4344345,76.56967071,32.19322655,25.80960643,19.82601078,2002,2002-04,PLANALTO
5103502,Diamantino,MT,34.40489578,25.71231777,4,586.8616854,77.20358604,31.83404639,25.3412654,19.12251745,2002,2002-04,PLANALTO
5100508,Alto Paraguai,MT,36.42327803,27.55037113,4,660.3013835,75.89121824,32.66070292,26.39508979,19.76578182,2002,2002-04,PLANALTO
5107263,Santo Afonso,MT,36.48700115,26.6207396,4,657.8730355,77.69387622,32.2465842,25.8880714,19.50509399,2002,2002-04,PLANALTO
5101308,Arenápolis,MT,36.61221371,27.66909778,4,708.7998224,76.14821921,32.90636424,26.50462645,20.39052098,2002,2002-04,PLANALTO
5108857,Nova Marilândia,MT,35.32248354,25.83569513,4,571.1103694,77.67308941,31.54322719,25.43036076,19.85684117,2002,2002-04,PLANALTO
5102504,Cáceres,MT,38.85100612,29.35486556,4,758.3762106,75.72667065,33.85761645,27.30452611,21.46828997,2002,2002-04,PLANÍCIE
5103437,Curvelândia,MT,38.85158446,28.76214107,4,931.7722507,76.41987063,33.54479278,27.02522949,21.12457135,2002,2002-04,PLANÍCIE
5105234,Lambari D'Oeste,MT,38.87749481,28.24699151,4,805.3502278,77.96967511,33.4531306,26.74403243,20.38345059,2002,2002-04,PLANÍCIE
5107206,Rio Branco,MT,37.074796,26.65695117,4,831.330523,78.29280148,32.24195818,25.80714934,19.59082298,2002,2002-04,PLANALTO
5107750,Salto do Céu,MT,35.80944429,25.928649,4,646.4919167,78.78602024,31.75325136,25.36195984,19.10734681,2002,2002-04,PLANALTO
5105507,Vila Bela da Santíssima Trindade,MT,36.67432972,26.24648481,4,913.7973223,82.30741665,32.04782226,25.48935101,20.33972422,2002,2002-04,PLANALTO
5106752,Pontes e Lacerda,MT,34.20674935,24.92185546,4,799.3493034,80.36018315,30.76176613,24.69543166,19.24739552,2002,2002-04,PLANALTO
5108352,Vale de São Domingos,MT,33.60652874,23.99828022,4,775.4838094,81.76726841,30.23215039,24.17912887,18.65288517,2002,2002-04,PLANALTO
5106828,Porto Esperidião,MT,37.62852455,27.50230395,4,689.3846164,76.73828174,32.74113946,26.31671538,20.5660908,2002,2002-04,PLANÍCIE
5105622,Mirassol d'Oeste,MT,38.44951259,28.31691852,4,861.0256634,76.00439388,33.23369248,26.78775913,21.05300825,2002,2002-04,PLANÍCIE
5107107,São José dos Quatro Marcos,MT,38.72218663,28.08729218,4,850.0389446,76.75254712,33.24648065,26.63599439,21.43856566,2002,2002-04,PLANALTO
5103957,Glória D'Oeste,MT,39.07549034,28.7351798,4,809.5718791,75.64189701,33.51478418,27.01450502,21.2376954,2002,2002-04,PLANÍCIE
5104500,Indiavaí,MT,36.61593006,26.29816593,4,848.9784833,79.2636878,32.15435326,25.57136087,20.49744469,2002,2002-04,PLANALTO
5105002,Jauru,MT,35.3367764,25.31133186,4,757.0252159,80.59763496,31.20170133,24.98118286,19.42996876,2002,2002-04,PLANALTO
5103809,Figueirópolis D'Oeste,MT,37.98319545,27.38289664,4,710.8343942,77.41242793,32.82871019,26.2434186,20.89077258,2002,2002-04,PLANALTO
5101258,Araputanga,MT,36.29002556,26.0334724,4,856.7041376,79.22184924,31.87787562,25.41618993,20.02918814,2002,2002-04,PLANALTO
5107156,Reserva do Cabaçal,MT,34.25933254,24.33282495,4,667.9896047,80.4283043,30.6379448,24.40827495,18.87528024,2002,2002-04,PLANALTO
5107768,Santa Rita do Trivelato,MT,33.57309626,25.67296591,4,329.315129,75.17351183,31.73971792,25.30015982,20.03354894,2002,2002-04,PLANALTO
5107602,Rondonópolis,MT,35.39553831,27.55728105,4,187.8465387,69.71327013,33.08339085,26.61282717,20.57996014,2002,2002-04,PLANÍCIE
5104609,Itiquira,MT,34.53605699,26.83579056,4,176.9203929,69.80793083,32.75818777,25.98917608,19.99228406,2002,2002-04,PLANÍCIE
5100607,Alto Taquari,MT,30.73709787,24.85372084,4,88.26007144,64.96487916,30.76659413,24.33688407,18.06152332,2002,2002-04,PLANALTO
5100300,Alto Araguaia,MT,32.72213534,26.01092784,4,80.20960983,65.17324816,32.258796,25.50389801,18.90913969,2002,2002-04,PLANALTO
5100409,Alto Garças,MT,31.88116349,25.02867594,4,156.2725395,68.22052722,30.91649057,24.5800403,18.80267112,2002,2002-04,PLANALTO
5108105,Tesouro,MT,,,4,,,,,,2002,2002-04,PLANALTO
5106372,Pedra Preta,MT,34.08128885,26.47390054,4,173.735767,69.35212046,32.46525855,25.84322531,19.33544702,2002,2002-04,PLANALTO
5107297,São José do Povo,MT,36.15868595,27.86125571,4,110.7044755,67.88924905,33.7847531,26.92236799,20.1024587,2002,2002-04,PLANALTO
5104203,Guiratinga,MT,33.91703199,26.26295176,4,154.8078314,68.4397082,32.24166816,25.67859058,18.99924595,2002,2002-04,PLANALTO
5107008,Poxoréu,MT,35.03079055,26.69301819,4,266.2417481,69.30716146,32.99204305,26.11087367,19.16959737,2002,2002-04,PLANALTO
5107040,Primavera do Leste,MT,33.43678749,25.58514943,4,189.2662471,70.07729744,32.06405059,25.31463591,18.34304199,2002,2002-04,PLANALTO
5107404,São Pedro da Cipa,MT,35.17114472,26.90044104,4,297.7777219,70.51470447,33.2480303,26.25931675,19.52034644,2002,2002-04,PLANALTO
5104807,Jaciara,MT,33.44934098,25.9565269,4,544.3828971,72.44554289,31.78646075,25.46353209,20.17164726,2002,2002-04,PLANALTO
5105200,Juscimeira,MT,35.14933776,27.18583948,4,305.8416721,70.69811765,32.82015672,26.36200092,20.22586054,2002,2002-04,PLANALTO
5103601,Dom Aquino,MT,34.20967247,26.24324499,4,228.8388876,70.67915534,32.47143139,25.77768435,19.06680965,2002,2002-04,PLANALTO
5008008,Terenos,MS,35.38451354,25.5250458,5,1095.272105,68.15879632,32.820071,24.20557957,13.24119009,2002,2002-05,PLANALTO
5003488,Dois Irmãos do Buriti,MS,35.60626151,25.05151951,5,1348.534007,71.44657536,32.56577262,23.88597998,12.71778992,2002,2002-05,PLANALTO
5003108,Corguinho,MS,34.45856951,25.23536416,5,1101.736267,69.71674425,32.37794906,24.09802886,13.8263873,2002,2002-05,PLANALTO
5007307,Rio Negro,MS,34.31933705,25.3526606,5,879.723562,69.05154574,32.39366991,24.30003221,14.49343434,2002,2002-05,PLANALTO
5007695,São Gabriel do Oeste,MS,33.30729792,25.16588338,5,628.4029299,66.76186464,31.97621287,23.92382954,14.67266182,2002,2002-05,PLANALTO
5001508,Bandeirantes,MS,33.68004655,24.93262366,5,704.6166804,67.74363958,31.91911454,23.6063999,13.59428839,2002,2002-05,PLANALTO
5007901,Sidrolândia,MS,34.58258142,24.76350086,5,1100.127376,69.94420851,32.10506835,23.44607147,12.35566331,2002,2002-05,PLANALTO
5007109,Ribas do Rio Pardo,MS,,,5,,,,,,2002,2002-05,PLANALTO
5002605,Camapuã,MS,33.41562726,25.58342419,5,555.7797713,64.27812724,32.49836997,24.27776492,14.82353151,2002,2002-05,PLANALTO
5004908,Jaraguari,MS,33.913201,25.1786001,5,686.5668539,66.27861818,32.15394132,23.74409454,13.37153847,2002,2002-05,PLANALTO
5007505,Rochedo,MS,35.1723939,25.77599639,5,710.0861018,65.79371415,33.0531434,24.48818297,13.57156896,2002,2002-05,PLANALTO
5002704,Campo Grande,MS,34.52508699,25.31218336,5,890.460393,67.03223354,32.39940742,23.9002478,13.11670741,2002,2002-05,PLANALTO
5007406,Rio Verde de Mato Grosso,MS,35.08236936,26.3673486,5,757.163468,67.32811216,32.89663849,25.15049073,16.39678993,2002,2002-05,PLANÍCIE
5007935,Sonora,MS,34.29561561,25.61423421,5,581.9020721,66.65145434,32.18392097,24.521103,16.34270967,2002,2002-05,PLANÍCIE
5003306,Coxim,MS,35.91170196,26.76203662,5,550.1298419,65.08063838,33.65218459,25.62385344,16.99462786,2002,2002-05,PLANÍCIE
5003256,Costa Rica,MS,31.98001904,24.679186,5,440.0736738,65.32656121,31.25827166,23.14930397,13.32668696,2002,2002-05,PLANALTO
5003900,Figueirão,MS,34.53886433,26.12075507,5,432.8881143,62.46449157,33.28354468,24.89097479,14.72217091,2002,2002-05,PLANALTO
5006408,Pedro Gomes,MS,35.45968334,26.17999825,5,529.5755109,65.08263597,33.40391254,25.1831761,15.97080581,2002,2002-05,PLANALTO
5000252,Alcinópolis,MS,34.67782758,25.90833509,5,472.8116146,63.86314721,33.37164891,24.76516071,14.01748732,2002,2002-05,PLANALTO
5005400,Maracaju,MS,32.23600311,23.71563004,5,1437.919797,72.98861446,30.50071974,22.4397778,11.44319319,2002,2002-05,PLANALTO
5006606,Ponta Porã,MS,30.88275582,22.77984806,5,1548.012294,75.92468538,29.7093027,21.5164535,10.06492006,2002,2002-05,PLANALTO
5000906,Antônio João,MS,31.99142767,23.0411818,5,1769.157199,75.71380367,30.69537295,21.98573984,10.09822509,2002,2002-05,PLANALTO
5003207,Corumbá,MS,37.4983051,27.05993202,5,892.8518803,70.93901751,33.58003985,25.50116072,15.70013229,2002,2002-05,PLANÍCIE
5005202,Ladário,MS,35.95571996,25.79580503,5,985.9129811,73.33874891,32.71100399,24.50663382,13.9705498,2002,2002-05,PLANÍCIE
5006903,Porto Murtinho,MS,35.37435136,24.838695,5,1550.238042,73.13554383,32.42123405,23.57922531,12.37503307,2002,2002-05,PLANÍCIE
5002803,Caracol,MS,34.49892943,23.90585545,5,1775.735187,74.47676597,32.23950729,22.81719077,12.20995209,2002,2002-05,PLANALTO
5002209,Bonito,MS,33.09936339,23.69922499,5,1363.754664,76.4302538,30.94858692,22.57284259,11.16956724,2002,2002-05,PLANALTO
5005806,Nioaque,MS,34.53738962,24.6248225,5,1335.469582,72.71631652,32.01827216,23.4448382,11.64399155,2002,2002-05,PLANALTO
5005004,Jardim,MS,33.22774144,23.65769041,5,1432.651688,75.241025,31.1168761,22.49678952,10.56614294,2002,2002-05,PLANALTO
5004106,Guia Lopes da Laguna,MS,33.08361514,23.98036553,5,1404.639517,73.8164036,31.44017896,22.82742495,10.43884257,2002,2002-05,PLANALTO
5002100,Bela Vista,MS,34.20082196,23.77265779,5,1776.893331,74.69651904,31.6319196,22.66053964,10.88677192,2002,2002-05,PLANALTO
5001102,Aquidauana,MS,36.68853458,26.46302454,5,1200.360657,69.88803291,33.38122718,25.09868181,14.50595759,2002,2002-05,PLANÍCIE
5005608,Miranda,MS,36.40300158,25.19480402,5,1202.597115,75.11914554,32.66026497,24.05576666,12.96672979,2002,2002-05,PLANÍCIE
5000708,Anastácio,MS,35.75602438,25.23512628,5,1473.884001,71.70260282,32.55929709,24.0205288,12.63844844,2002,2002-05,PLANALTO
5002159,Bodoquena,MS,34.13383646,23.83203606,5,1424.399484,77.76755777,31.40247927,22.93110138,11.81879001,2002,2002-05,PLANÍCIE
5106505,Poconé,MT,38.33250348,27.50116481,5,587.4564483,73.25715893,33.4208578,25.97121264,17.84559949,2002,2002-05,PLANÍCIE
5106109,Nossa Senhora do Livramento,MT,37.24458257,27.15425292,5,670.8449765,70.44399506,33.49721406,25.95639522,17.86533979,2002,2002-05,PLANÍCIE
5101605,Barão de Melgaço,MT,38.08274855,27.79699128,5,378.2790758,70.29611018,33.99959405,26.31070967,18.58081976,2002,2002-05,PLANÍCIE
5103403,Cuiabá,MT,35.8856609,26.47435001,5,572.0206539,69.51449294,33.40327109,25.50892473,17.41626271,2002,2002-05,PLANALTO
5107800,Santo Antônio de Leverger,MT,37.00791792,27.37119553,5,466.3557312,67.79655076,34.16902349,26.18272922,18.08499264,2002,2002-05,PLANÍCIE
5108402,Várzea Grande,MT,37.36333571,27.54376843,5,603.0218826,67.84843648,34.25161127,26.34880097,18.09621819,2002,2002-05,PLANALTO
5103007,Chapada dos Guimarães,MT,34.35540471,26.04308595,5,348.8595761,67.14545715,32.55136831,25.20727884,16.67329163,2002,2002-05,PLANALTO
5104906,Jangada,MT,37.05929163,27.56070658,5,539.046802,67.40239351,33.72736476,26.34276942,18.10214699,2002,2002-05,PLANALTO
5105903,Nobres,MT,35.44955511,26.65677868,5,335.1983768,67.12187207,33.33733857,25.67601495,16.795101,2002,2002-05,PLANALTO
5107701,Rosário Oeste,MT,35.79712878,27.07061073,5,341.2111795,66.44070299,33.46340318,25.99568162,17.17351771,2002,2002-05,PLANALTO
5106455,Planalto da Serra,MT,33.48200909,26.29432617,5,92.30014879,62.36158655,32.43791976,25.34604893,15.72874622,2002,2002-05,PLANALTO
5102678,Campo Verde,MT,31.59970811,24.37320581,5,564.7748894,69.44128123,30.54574083,23.5033044,15.0205744,2002,2002-05,PLANALTO
5106208,Nova Brasilândia,MT,33.81888083,26.29377566,5,205.3208937,63.51508945,32.74001641,25.36508747,15.64943394,2002,2002-05,PLANALTO
5100102,Acorizal,MT,36.81116688,27.3992829,5,403.3470758,67.19893546,33.78502347,26.22410389,18.12252466,2002,2002-05,PLANALTO
5106851,Porto Estrela,MT,36.833953,26.14377985,5,691.210923,75.86617532,32.37577251,25.18109407,16.42952257,2002,2002-05,PLANALTO
5101704,Barra do Bugres,MT,36.55244443,26.26222729,5,664.1146841,75.2618012,32.99951671,25.32201358,16.91504513,2002,2002-05,PLANALTO
5107958,Tangará da Serra,MT,33.93923768,24.70316921,5,391.0828499,75.62773271,31.95619328,24.2690931,16.02162061,2002,2002-05,PLANALTO
5103452,Denise,MT,37.17077068,27.37616084,5,479.6226475,71.60752628,33.75105315,26.14794078,18.43124088,2002,2002-05,PLANALTO
5102637,Campo Novo do Parecis,MT,31.92679174,24.10734598,5,331.1887263,74.08029875,30.89981598,23.75897659,16.12201995,2002,2002-05,PLANALTO
5106232,Nova Olímpia,MT,37.0159362,26.94024798,5,602.5845855,74.38043371,33.63437846,25.85214962,17.45155154,2002,2002-05,PLANALTO
5106000,Nortelândia,MT,35.43000938,26.35841326,5,294.2677708,69.91626328,33.17258992,25.48946181,17.34679217,2002,2002-05,PLANALTO
5103502,Diamantino,MT,34.68948404,25.85811963,5,312.718373,69.88470239,32.58083303,25.06941106,16.86396323,2002,2002-05,PLANALTO
5100508,Alto Paraguai,MT,36.43739347,26.99448752,5,403.9464626,70.06518564,33.26091204,25.82057945,17.84819649,2002,2002-05,PLANALTO
5107263,Santo Afonso,MT,35.73634674,26.12427432,5,343.8025273,72.82820472,33.0507736,25.36135379,16.93950228,2002,2002-05,PLANALTO
5101308,Arenápolis,MT,36.55825615,27.09804999,5,374.6486213,70.98725529,33.67572322,25.99665097,18.03955598,2002,2002-05,PLANALTO
5108857,Nova Marilândia,MT,34.60979676,25.65968955,5,305.6633715,72.16475757,32.42395928,25.00923248,17.04278286,2002,2002-05,PLANALTO
5102504,Cáceres,MT,37.66591897,27.38195448,5,795.5820521,73.00957305,33.10447173,25.89509524,17.95438166,2002,2002-05,PLANÍCIE
5103437,Curvelândia,MT,37.64386024,27.20196373,5,799.9857407,73.89422323,33.15790263,25.82956705,18.44575786,2002,2002-05,PLANÍCIE
5105234,Lambari D'Oeste,MT,37.57359253,26.75393589,5,844.3160566,75.58119011,33.29504054,25.58029691,17.35138267,2002,2002-05,PLANÍCIE
5107206,Rio Branco,MT,35.73477731,25.43323962,5,858.4067715,76.7618572,32.54525638,24.66669882,17.10243303,2002,2002-05,PLANALTO
5107750,Salto do Céu,MT,34.78686545,24.9975638,5,720.9756272,76.48734525,32.27833816,24.38782306,16.30109498,2002,2002-05,PLANALTO
5105507,Vila Bela da Santíssima Trindade,MT,35.47260324,25.56513694,5,534.0232905,77.58471955,31.89795797,24.59618718,15.81633683,2002,2002-05,PLANALTO
5106752,Pontes e Lacerda,MT,33.40446243,24.29426401,5,748.115423,78.00297383,30.34386285,23.66469976,15.49158784,2002,2002-05,PLANALTO
5108352,Vale de São Domingos,MT,32.94017759,23.69049102,5,489.3632777,78.75905021,30.29273825,23.42893823,15.83488497,2002,2002-05,PLANALTO
5106828,Porto Esperidião,MT,36.27190999,26.30758091,5,735.3646374,74.71420276,32.30244483,25.13776752,16.8146058,2002,2002-05,PLANÍCIE
5105622,Mirassol d'Oeste,MT,36.81595817,26.84788351,5,732.964139,73.53329927,32.93164069,25.59362133,18.37146709,2002,2002-05,PLANÍCIE
5107107,São José dos Quatro Marcos,MT,36.5504552,26.69853426,5,639.8379222,74.39409414,33.07167184,25.50538762,18.12503103,2002,2002-05,PLANALTO
5103957,Glória D'Oeste,MT,36.95896599,27.23089293,5,723.4521423,72.66698637,33.12065737,25.84487513,18.38131243,2002,2002-05,PLANÍCIE
5104500,Indiavaí,MT,35.1962311,25.31256541,5,722.3548741,77.17767231,31.97763842,24.55335902,16.67435498,2002,2002-05,PLANALTO
5105002,Jauru,MT,34.49666823,24.60086336,5,582.821917,78.24658325,30.98519417,24.03847491,16.25490574,2002,2002-05,PLANALTO
5103809,Figueirópolis D'Oeste,MT,36.03745705,26.27064883,5,628.5234815,75.10814679,32.42312913,25.19287747,17.36445661,2002,2002-05,PLANALTO
5101258,Araputanga,MT,34.88611032,25.03356434,5,756.1741946,77.38866464,31.98721912,24.37781205,16.60724268,2002,2002-05,PLANALTO
5107156,Reserva do Cabaçal,MT,33.08584625,23.77743121,5,637.0644955,78.00477987,31.09963473,23.54759821,15.42308265,2002,2002-05,PLANALTO
5107768,Santa Rita do Trivelato,MT,33.3344923,26.40665534,5,157.8816889,63.60505007,32.64801645,25.52419871,16.30082433,2002,2002-05,PLANALTO
5107602,Rondonópolis,MT,34.93420104,26.65262277,5,191.9907481,63.75758924,33.78115664,25.6577236,16.15243992,2002,2002-05,PLANÍCIE
